id,review,target
train_1018,평론가들 평점이 어이가 없어서 로그인하게 만드네 ㅋㅋ 세상에.. 이게 6점?? 극장에서 본 내생애 최악의 영화다.. 1점도 아까움,0
train_1019,언더월드의 아류작,0
train_1020,오래전 봤던 기억. 최고의 작품.,1
train_1021,진짜 재미없다 김명민나와서 봤는데,0
train_1022,최고. 이걸 안본사람들은 진짜..아이돌들 나와서 발연기하는 드라마나 보고 에혀 불쌍합니다. 이런게 드라마죠.. 그냥 웃고 즐기는 거 말고,1
train_1023,"가장좋아하는 그룹이 10대 여자... 그놈의 엑소,엑소....니네랑 일베충이랑 도찐개찐이라는게 트루?",0
train_1024,그 힘든 독립영화 개봉에 어찌 이런 수준의 영화가.,0
train_1025,이쯤되면 밝혀질때도 된것같은더 넘 질질 끄네요 ㅡㅡ소재가다한건지 친자확인가지고 넘 지겹도록하네요!!,0
train_1026,뭐 이런게 다이,0
train_1027,지루해서 끝까지 다 볼 수가 없다.,0
train_1028,봐버렸어.. 전설의영화를....,1
train_1029,.,0
train_1030,"소재는 괜찮은데, 너무 식상한 유머감각",0
train_1031,"웃기지도 않고, 스토리도 짜증스럽다",0
train_1032,헐리우드도 우리도 다 미쳤어.영화 소재가 바닥나긴 났나 보다.,0
train_1033,짐캐리 매력이 좀 떨어지는 영화.. 오그라드는 감동,0
train_1034,주제에 비해 복싱은 쌩뚱맞다,0
train_1035,흔한 삼류 판타지 영화cg 도 별로 스토리도 별로,0
train_1036,재밌는데 평점이 낮은이유 대체 뭐냐,1
train_1037,너바나 광팬인 내가 봐도 이 영화는 아니올시다.,0
train_1038,크림슨 타이드를 보는 듯한 착각,0
train_1039,너무 늙었어 쉬게 해줘.,0
train_1040,어나니머스 옹호자 영화일뿐,0
train_1041,뜨거운 눈물을 흘리게 될 것이다!,1
train_1042,태어나서 첨 리플 달아본다 이 참을 수 없는 분노는 뭘까.차라리 우뢰매를 볼껄,0
train_1043,이제 성시경 안나오는구나... ㅠㅠ아쉽다...브레인 성시경 왜 빠졌나요??,0
train_1044,와...와....이런영화는 개봉하는데 위안부영화 귀향은 배급사가 없어서 못한다고?...,0
train_1045,"나는 괜찬아요 , 이 말이 내가슴을 더욱 조여온다",1
train_1046,마지막 3편 정말 감동입니다. 가슴에 남는군요,1
train_1047,사람들의 평점이 없을정도로 흥행에 실패한걸로 보인다,0
train_1048,뭔 별점을 안주면 등록이 안되네! 별이아니라 욕바가지 줄만한 드라마네!Sbs드라마 이제 안본다 작가수준뿐만아니라 두여자의방 관계자 싸그리 욕먹을만한 창피한 수준의 드라마!,0
train_1049,폴 워커씨의 유작이라해서 보았는데 평이 안좋은 이유를 이해할수가없네요;; 뻔한 스토리라고들 하지만 카 액션과 연출이 나름 분노의질주 시리즈의 마이너급이라고 봐도 손색이 없을것같은데 말이죠,1
train_1050,흥미위주의 가벼운듯하나 잔잔한 감동도 느낄수있던 시리즈였는데 ?영화는 쓰레기네요,0
train_1051,내가 본 명작 중에 하나...이거 중학교때 봣는데 엄청..펑펑..울었다너무 아름답고 감동적인 영화에요주변에 영화좋아하는 분들에게 추천!!!,1
train_1052,강동원! 이런 드라마만 출연하면 인기 얼마 못간다~,0
train_1053,안타까울뿐. 안타까울뿐.,0
train_1054,무지한 시대앤 그나마 먹혔던...,0
train_1055,남상미 때매..평점올려야지..ㅡ.ㅡ,1
train_1056,데즈카오사무 아톰은 미국어느만화에도 존재하지않는 독창적 케릭터다.근데 기념비?,0
train_1057,소소한재미로 볼만하고 재밌어요,1
train_1058,1편의 긴장감과 스릴을2편은 편안함과 평범함의이하.. 볼 가치가 있을까의리..인가,0
train_1059,그래도 노무현씨만 할까요??ㅋㅋ,0
train_1060,해도해도 너무한다꼭 사람을 죽여야 극이되나요~~문지상 막판에 죽이는설정 너무 하는군요^^이런 악행까지 저지르게 하는건!,0
train_1061,옛날판이 더 좋아,0
train_1062,가족에 대한 소중함을 느끼게 됬어용~!!!,1
train_1063,극한으로 지루하고 노잼이다 진짜 말그대로 걷기만하다 끝난다.. 뭔가 긴장감도 없고 반전도 없고.. 재미로 볼생각이면 보지말고 시간이 너무 남아도는사람이면 추천한다솔직히 평점 왜높은건지 이해도 안됨,0
train_1064,푸하하하하; 님들아 포토사진에서 심형래한번 보시길..,0
train_1065,ㅋㅋㅋㅋㄱㄱ잼잇닼ㅋㅋㄱ,1
train_1066,완전 쓰레기 영화입니다. ^^ 스릴러는 말뿐. 초절정 저예산 허접시나리오 영화. 정말 시간아깝네..,0
train_1067,내가 머리가 나쁜가보다.. 뭘 의미하는지 알수가 없구나,0
train_1068,이정도 평가 영화는 아니지만 이런류의 영화는 이제 질렸다,0
train_1069,난 정말 재밌게 봤는데 적당한 긴장감 로맨스와 깔끔한 스토리 라인,1
train_1070,"마지막장면 좀 이해가안가는데, 여성상위로 떡치는여자가 숙희? 마담?? 마담은 소장이랑 배타고 섬을떠났고, 구럼숙희인데 ... 숙희가 위에서 ㅡㅡa 클로징장면이 대체 뭘 의미함 .. 어이없네 ㅋㅋㅋ",0
train_1071,밀당/사랑싸움도 임무수행도...흥미없고 그저 지루하기만...약하다 약해...,0
train_1072,반전이 새롭지도 않고.. 이거 유명한 영화 다 베껴온 느낌은 뭐지..,0
train_1073,"내가 만들고 싶던 바로 그 작품.,",1
train_1074,가벼운것 같으면서 매력적이다.추천!,1
train_1075,보는데 눈이 아픈 cg/...,0
train_1076,폼잡지 말고 차라리 단순한 스릴러로 포장했더라면 하는 아쉬움이 남네 ㅜ,0
train_1077,짝퉁 찐따 팬더 진바오 꺼져,0
train_1078,"아 완전 어이없네.. 평점 믿고 봤는데 무섭긴 개뿔.. 장난하냐? 공포영화보는데 영화관에서 아무도 비명 안 지르고, 오히려 다같이 빵터졌다",0
train_1079,진짜 영화더럽게못만들었네ㅡㅡ캐스팅도최악이고 늑대의유혹이랑비교된다 하...그리고 쥰나오글거려서 미쳐버리겠다 ㅗㅗㅗ,0
train_1080,아 ㅋㅋㅋ 이건뭐병맛,0
train_1081,아~ 제발 좀 이딴 영화좀 찍지 마요 형님!!... 클레멘타인이 문제였어 ㅠㅠ,1
train_1082,재밌다,1
train_1083,휴~ 이제그만하자.....,0
train_1084,배우도 감독도 모두 묻어버린 영화.,0
train_1085,헐 이렇게 재미없는 상어 영화는 처음이다. 마지막 정말 허무하네,0
train_1086,완전 무서운데 평점 왜이래 ㅠㅠ 존니 무서움 ㅠㅠㅠㅠ,1
train_1087,Beatles가 그리워,1
train_1088,"영화 괜찮는 편이고, 힐러리 때문에;;; 가산점으로..ㅡㅡ;",1
train_1089,solitude,1
train_1090,최강의 파충류 스릴러! 결말은 어떨까?,1
train_1091,내용과는 별개로 순수하고 해맑은 정신의 감독이 제작한 거 같다. 다음작이 기다려져,0
train_1092,잔혹한장면은 없지만 심리 전개가 훌륭함.. 소설가 공지영을 닮은 악역의 연기도 일품,1
train_1093,너무 재미있고 감동적이였어요.,1
train_1094,만화보듯 보면 재미있다고? 만화 모욕하지마시길.,0
train_1095,본방사수였는데..보다체널돌림..ㅜ내용이점점뻔해지는듯,0
train_1096,어설퍼,0
train_1097,0점은 왜 없는거야...,0
train_1098,와 10점으로 낚시하는 색히들은 진짜 뭐냐ㅉㅉㅉ,0
train_1099,예전에 보고 다시 봤는데 역시 최고,1
train_1100,박치기 하는 것만 좀 피식하고 나머지는 2시간짜리라 길어서 지루했어요ㅜ,0
train_1101,다시봐도 최고.,1
train_1102,"진짜로, 한국영화 중 가장 낳은 작품중 하나. 안녕 유에프오 이후.. 유퀘하게 본 영화",1
train_1103,졸음을 이기지 못하고 넉다운..,0
train_1104,"안락사,존엄사에 대해 진지하게 생각해 볼수있는 슬프면서 유머도 있는 좋은 영화였다.",1
train_1105,"이 드라마 속에는 스릴, 로맨스, 감동, 가족애, 우정 등이 함께 다 담겨있어 정말 재밋게 봤습니다. 특히 마지막화에서는 저도 그들 중 한 일원이 된 것처럼 슬프고 기뻤습니다.",1
train_1106,완전 재밌어요!! 아쉬운건 고등학생이라 집에늦게와서 본방을 놓친다는게 .... ㅠㅠㅠ 암튼 너무너무 기다려져요+-+!! 담주엔 꼭 본방사수 해야겟써요,1
train_1107,완구장사바람잡이일에 눈이 어두워져서 영혼을 악마에게 팔아버린 애니메이터의 비애.,0
train_1108,재밌다,1
train_1109,안젤리나 졸려~~~,0
train_1110,"영화 이상함,,,, 모지,,, 주먹구구식 에로물인가,, 주임공 남자배우분 아깝네요,, 첫영화라니,,,",0
train_1111,블랙 코메디라고 만든건가? 글쎄 그다지;,0
train_1112,진실이라는것도 결국엔 본인이 만들어낸 기억..여운이 가시질않는다.보는 내내 답답하고 끝까지 실낱같은 해피엔딩을 믿고싶어지는..실화였으면 슬퍼서 잠도 못잘뻔했다.천만다행,1
train_1113,와....어떻게 어린이전용영화는 영구시리즈에서 하던 연출과 변화가 없나. 화질도 예전에 보던 그대로고 남기남옹의 작품인줄 알았네.,1
train_1114,굳이 봐야겠다고 우긴다면 말리진 않겠다.,0
train_1115,솔직히 액션 몇장면빼고는 전혀 노잼....,0
train_1116,신선했다,1
train_1117,ㅋㅋ좋다 잘 봤다...,1
train_1118,"마이클오브로위츠.니가감독이면,난마틴스콜세지겠다.아니면안드레이타르코프스키거나.",0
train_1119,도자기 배우러 일본으로 유학을 가나...................,0
train_1120,"좋은영화, 그렇게도 살아간다.",1
train_1121,잼써여 영화에서 전하려는 내용이 은근 뜻 깊은 것이 많기도 하고요.,1
train_1122,오랜만에 봅니다 보면서 욕나오는 영화 잘봤습니다^^,0
train_1123,An unforgettable movie,1
train_1124,걍 너무 재미있었다. 그래서 9점을 준다,1
train_1125,처음본 007 시리즈가 하필 이거라니,0
train_1126,세익스피어가 여자였다는루머? 어쩜 이렇게 감성적일까 !,1
train_1127,재미있었는데...,1
train_1128,연출도 좋고 재밌게 만들었다. 최근에 본 반전 영화들 중에선 이게 최고인듯,1
train_1129,"병맛 나도 킥킥거리며 보는 영화가 있는데, 이건 그냥 병맛만 난다.",0
train_1130,9점을 주고 싶으나 저평가된 것 같아 10점으로..,1
train_1131,시간여행이라는 주제는 혼수상태 엄마의 첫사랑 만나러 가는거 보다 애니에서 보여주는 청춘간의 연애가 더 재미있지. 감동도 있고. 감동적이었다고? 너무 흔하고 스토리가 읽혀서 재미없었다,0
train_1132,고질라의 멸종을기대했는데...고질라는 어벤져스 뺨치는 영웅이였군. 마지막 인간들 감사의 눈빛 ...보는 관객들이 개당황했을듯.,0
train_1133,"감독이 돈이 많은듯, 돈(제작비)날려먹는 방법도 참 여러가지다.",0
train_1134,지금의 제나이와 비슷해서 감정이입확실히 됐습니다~어젠 밤새 노트북을 봤는데.이영화도 여운이 아주 오래남네요…엄마가 아닌 나 자신으로서의 삶을 살고 싶어지는 오늘입니다.,1
train_1135,가슴이 아팠수다,1
train_1136,태권 V를 비롯해 온갖 표절로 일관한 김청기 감독 몰락의 증표,0
train_1137,초반 : 그나마 웃김 아직까지 볼 만함중반 : 슬슬 지루해짐 내용도 없음 후반 : 크로노스가 데미갓 칼 한방에? 뭐여 ㅋ정리 : 엄마 잃음,0
train_1138,장동민씨 시골출신아닌가요? 출신을 떠나 방송서 아이C는 기본이고 퇴비에 발길질 멍청한건 당신아닌가 수레바퀴가 하나인 이유는 좁은 도랑을 이동하기위한건데 힘들면 방송하지마세요 묵묵히 일하는 다른 멤버에게 미안하지않나요 아님 당신아버지께 더 배우고 오던지,0
train_1139,예상치못한 감동~,1
train_1140,고3때 개봉날 극장서 봤는데 당시 엄청 감동이였음..같이 본 여자애들 울고 그랬어요..,1
train_1141,다시봐도 정말 좋더군요...특히 음악이...ㅋ,1
train_1142,벤킹슬리의 연기해탈.,1
train_1143,자기 작품의 아류작을 스스로 찍는 코폴라,0
train_1144,좋은영화 우리 R F가 보고싶다,1
train_1145,성적인 농담으로 가득찬 애들영화,0
train_1146,정말 좋은 영화입니다.,1
train_1147,당시에 재미있었다고 기억함.,1
train_1148,정채성에 대해 생각하게 되는 영화....나의 정체성은 어디인가부터 관객과의 만남으로 인해 더 자세히 알게되었습니다.,1
train_1149,다시 극장에서 보고 싶어요.,1
train_1150,윽...이런 수면제같은 영화 같으니라구 ㅠㅠㅠㅠ 평점은 거짓이었다,0
train_1151,이 세키들 소송 못거나...,0
train_1152,헐... 20년전 홍콩 액션이네~,0
train_1153,도전 정신때문에 4점.. 담에는 더 완성도 있는 영화 만드시길 서극 감독님..,0
train_1154,소피마르소는 예뻤다. 재개봉하고 영화관에서 볼기회를놓쳤다면 후회할뻔했다.,1
train_1155,당시에 제작진이 거의 신인이었다고 들었는데 그에 비해 매우 잘 만들어진 애니다,1
train_1156,보면 볼수록 역겨운 서양인들의 개떡같은 오리엔탈리즘.,0
train_1157,솔직히 우연히 본건데ㅋㅋ 진짜 개꿀잼인데 평가 왜이렇게 저질임?ㅋㅋ,1
train_1158,평점좀 올릴려고 10점드립니다 일단너무 쓰레기라 말하는 분들 많은데 저는 아무 정보 없는 상태에서 우연찮게 봤는데 재밌게 봤어요! 단순한 로코라 생각하고 봤다가 반전!! 전 아주 괜찮았는데요? 일단 송새벽 역할 너무 잘어울림..,1
train_1159,대박^^ 말도안된다고 생각하는분들도 계시겠지만 독특한 매력이 있는 호러영화입니다.,1
train_1160,쩐다.....................,1
train_1161,작위적인 전개이긴 하지만 이정도 영화면 훌륭하지 않은가?(엔리오모리케 최고),1
train_1162,개봉했을때 강남 극장에서 친구들이랑 봤는데 다 자고나왔음... 극장에서 잔 최초의 영화... 지금 보면 어떨는지 모르겠지만...,0
train_1163,영화로 둔갑된 음란 영상물은 맞지만 콘돔끼고 촬영한거라 정식 포르노라고 볼수도 없는...,0
train_1164,이주희 목욕신이 압권이었다는...,1
train_1165,민폐적인 남자 주인공 최악의 남자..,0
train_1166,악령과 해골 이미지의 여자를 에로물 주연으로 쓰는 게 남편 아니면 가능할까?,0
train_1167,웬만한 좀비영화보다 더 스릴있다 니콜키드먼 너무이쁘다..,1
train_1168,"ㅋㅋ중학교 수학여행가서 애들이랑 OCN에서 하는 거보고, 제목이 야하다며 우리 야한영화 본다고 키득거렸던 생각이 난다ㅎㅎ 에구~그 추억이 그립네. 정작 영화내용은 하~나도 기억이 안남..",1
train_1169,에라이 시* ㅡㅡ 돈아깝딘,0
train_1170,너무 좋았다. 평범하기만한 내용이지만 자연스럽고 느낌이 좋다.,1
train_1171,아오이유우 눈물나게 감동적이었다.,1
train_1172,덕택에 영국역사공부 뒈지게 했네... 간만에 좋은 영화봤다... 굳,1
train_1173,날개의 재해석.. 3인칭 관점에서는 이상을 표현할 수 없다는 점만 깨우쳤다..,0
train_1174,후반으로 갈수록 별로였지만 재밌게 봤습니다,0
train_1175,와..이거 최저평점 아니냐? ㅎㄷㄷ,0
train_1176,가슴이 너무 먹먹해 지네요 .....,1
train_1177,조잡하고 난잡스러운 폐품,0
train_1178,ㅄ,0
train_1179,포스터보고낚임;;다코타패닝볼려고봤는데뒤에잠깐7분정도 나오고끝ㅠ광고용포스터임;,0
train_1180,말 한마디로 사람하나 죽이는건 정말 잔인하지만 간단한거야... 증거도 안남고 모두가 공범이되고 ..,1
train_1181,거북이도 난다. 그러나...곧 추락한다.,1
train_1182,도대체 이걸 만든 이유가 뭐임?,0
train_1183,케이블티비에 나오는 성인 드라마보다 못함. 엉성하고 3류적인구성으로 볼가치가없음,0
train_1184,"감독이 색맹이나 색약,또는 난시가 아니고서야 영화가 이 따위로 나올 이유가 없다.",0
train_1185,원작에 비해 빠른 전개가 오히려 독이 된듯 몰입할 수 없었다,0
train_1186,뭔가..재밌으면서도 재미없네. 처음부터 끝까지 케이트 블랑쉐만 보인다,0
train_1187,저는 별로네요 그냥 형이 좋다니 다행입니다,0
train_1188,별하나도 아깝네여,0
train_1189,지네 멋대로 영화 하지만 장백지가 이뻐서 3점~,0
train_1190,안봤지만 난아톰이좋아,1
train_1191,이게 영화냐 18..배우들 졸나 허접한 연기력에 제시카 알바 이 년은 2번 다시영화 찍지마라..그리고 생긴것과 입 모양 화장한것만 봐도 제시카 알바 완전 개네.. 개,0
train_1192,중학생때 봤지만 아직까지 잊혀지지 않고 머리에 남아있는 영화,1
train_1193,"재밌게보진못했다 앞쪽부분의 뚝뚝끊기는 편집에, 예루살렘이 나올때마다 보여주는 딱봐도그래픽혹은 미니어쳐티가 확나는 조악한 전경은 도대체 왜계속보여주는지...한10번은 나온것같다;;독실한신자입장에선좋다고볼수있는영화겠지만 그렇지않고서는지루할수밖에없었던...",0
train_1194,"한국 최후의 정통 사극으로 알려진 이 작품은 故 김흥기 씨의 마지막 열연, 이덕화-서인석/이덕화-임혁 콤비의 대 활약, 박용우의 무명 시절 타파, 김갑수의 사극 연기력 인증까지, 10점을 안 주기엔 너무나도 많은 것들이 완벽하게 버무려져 있다.",1
train_1195,뭔가 있겟지하고 개속봣는데 시간버렷네,0
train_1196,10번이상 본듯 전체적인 틀도 좋지만 하나하나요소가 참 깨알같음,1
train_1197,밥은 먹고 다니냐?,0
train_1198,짱,1
train_1199,이걸로 끝냈어야 했는데 후속작들은 괜히 만들어가지고 노답!!,0
train_1200,병기야 너는 연출하지마라 기획.제작만해라 제발,0
train_1201,베스트오브베스트~넘 멋찐검술영화다!,1
train_1202,너무 기대되요. 감동적일것같고 본받을게 많을것같아요. 빨리보고싶네요,1
train_1203,예전에 정말 재미있게 봤던 기억납니다. 엄청난 반전!,1
train_1204,할 말 없게 만드네... 이건 국가적 망신이다,0
train_1205,재밌다!!! 우울했는데 기분 좋아짐,1
train_1206,장고의 추억에 랭고 놀다.,0
train_1207,"차태현,성동일 짱!오도일이관지!마구간마 마구간마 마구간마!ㅋㅋ그밖에 캐릭터들 모두 하나같이 매력있습니다.막방까지 화이팅!!!!",1
train_1208,보고 보고 또 봐도 채플린의 천재성을 인정하게 되는 명작,1
train_1209,힐링되는 음악 영화네요^^,1
train_1210,정말 잼있어요 남자분들한테 강추합니다ㅎ아쉽게도 하필 별에서온그대랑같은시간에 방송을해서 재방송을봐야하니안타깝네요.감격시대가 10점만점에 10점이면별그대는 10점을 뚫고나오는 드라마라서ㅎㅎ전개되네요 재방이라도 꼭챙겨보겟슴당.!!,1
train_1211,정말 최고 15년이 지나서 다시 봤는데도 최고임ㅋ,1
train_1212,정말 드라마보믄서 욕하긴 처음이에요~ 차라리 그만 늘이고 이쯤에서 그만 정리하고 막 내리시지요~ 에고~,0
train_1213,"단순한 폭력물이아닌, 큰 따쓰함을 남기는 전형적인 한국 코메디!",1
train_1214,달콤한영화,1
train_1215,윤승아 때문에 볼려고 해봤는데 너무 재미없음. 뻔한 로코물,0
train_1216,"그저 안타까울 뿐ㅠㅠ남극에 방치된 썰매개들의 이야기.. 살아남은 개는 16마리중 지로,타로 두 마리 뿐..난 왠만한 개 한 마리가 사람보다 낫다고 생각하는사람인데. 정말 죽은 14마리의 개들이 안타깝다..",1
train_1217,007을 언급했다는 자체가 너무 부끄럽네요 이런 영화 만드는데 돈 쓰지말고 기부나 봉사활동이나 다니면 훨씬 세상이 좋아질텐데ㅜㅜ,0
train_1218,코미디 영화에 잡다하게 많이 들어간 감동 조미료. 결과는 병맛,0
train_1219,이걸 재밌게 본 사람도 있다고? 신기하네 .이것저것 마구 갖다붙인 영화,0
train_1220,9살아이가좋아하네요 5살아이는지루해하네요^^;;,1
train_1221,별로 극장판은 다재미없는듯 마지막에 스토리도 별로였고그냥 헌터헌터는 애니가 가장 꿀잼임,0
train_1222,"4편 모두 지루하지 않게 잘 끌어가서 잘 감상했습니다. 다 좋았지만 개인적으론 순환선이랑 인굿컴퍼니가 좋았고요, 김지영씨 연기에 절로 눈물이 나더군요. 이런 좋은 영화 만들어 주셔서 고맙습니다. 잘봤습니다.",1
train_1223,인반 좀비영화와는 조금 다르다지루하지 않게 잘 만든 영화인듯최고다,1
train_1224,앞으로 더 좋은 연기로 보답바래요 ㅎㅎ,1
train_1225,난 네가 나쁜놈이 아닌줄알았어~ 오랜만에 아이들보단 어른들이 보기에 정말 좋은 애니. 이제까지의 월페럴 영화중 가장 훌륭한 (목소리)연기인듯,1
train_1226,학교에서 틀어줬는데 애들 반응도 별로고 트레이시 너무 좀 그랬다,0
train_1227,늑대가 제일 연기를 잘함,0
train_1228,넘치는 영상미에 매료되어 잠이 솔솔 ㅡㅡ,0
train_1229,왕조현의 청순함과 주윤발의 멋진 모습...재밌다.,1
train_1230,90년대 이후로 중국 무협은 더이상 희망이 없다는 사실을 확인해준 영화,0
train_1231,3편이상을안봐도내용이거기서거기네요...정말언제까지질질끌어야할건가요???그리고결말은언제쯤나나요??기다렸다가결말하는날말보고싶은데....,0
train_1232,최고 입니다. 켈리후 넘 이쁘다 ㅜㅜ,1
train_1233,로맨스의 탈을 쓴 공포..애비가 너무 신비하고 이쁘다..^^사진속의 애비와 피구해주다 죽게된 늙은 남자의 어린시절모습..피구하는게 지친다는 늙은 남자의 말에 애비는 오웬곁에 더 계획적으로 맴돈거같다..새로운 몇OO을 함께보내고 자신을 지켜줄 ㅠ,1
train_1234,너무 반유대주의 이다 스토리도 뻔하고 원작에서 달라진게없다,0
train_1235,매회 몰입도 짱입니다 시간이 너무 빨리 지나가요 오늘도 본방사수 ㅋ 좋은 드라마 고마와요 !!,1
train_1236,그럭저럭,0
train_1237,많은 생각을 하게만드는 영화.,1
train_1238,공포영화 즐겨보는한사람으로써 영화먼저보고 평점봤는데 이건아닌거같아 평점 깍기위해 1점줌 처음부터 끝까지 1인칭을하려면 제대로하지 왜 시체를 찍고ㅋㅋ애들 라면먹을때 그럼 카메라감독이 혼자 2층에서찍었다고? 오뚝이 발로건들여놓고 무서워하던 사람이?,0
train_1239,오랜만에 봐도 역시 그림체부터 스토리까지 정말 즐겁고 재밌습니다.오히려 이 당시에 애니메이션이 더 귀엽다는 느낌도 많이 드네요,1
train_1240,제목부터 'Miss 고'를 위한 영화.,0
train_1241,몇OO째 우려처먹는 조센징들 한계.사골국물까지내라? 안쪽팔려?일본꺼나 개봉해라,0
train_1242,완전 쓰레기 영허,0
train_1243,"배우들도 멋지고 음악도 좋았고, 마지막 감동적이었음. 난 좋더라~",1
train_1244,그냥 딱 3점짜리 영화ㅋㅋㅋ,0
train_1245,여배우의 알몸만 눈낄...,0
train_1246,진행의 속도라든지액션씬 그리고 영상미가 뛰어난 작품입니다..,1
train_1247,내 인생 최고의 영화이자 드라마... 이 드라마를 보았던 고3 시절이 가장 행복했다,1
train_1248,괜히봤다. 위더스푼 땜시. ㅜㅜ,0
train_1249,오랜만에 윤은혜드라마복귀 기대하고봤는데정말 작품선택을 잘못하신거같네요. 안타깝네요tvn종영드라마중에 나인 이라는드라마가있는데기본소재는 타임슬립입니다안보신분들 한번보세요.같은?주제를 가지고도 이렇게나 다른작품이나올수있다는게 신기할정도네요..,0
train_1250,미안해요;,0
train_1251,봉만대한테 좀 배우셔요.. 아.. 포르노도 아니고 내용도 별로고.. 많이아쉬워요~~,0
train_1252,철부지들의 쓰레기 줄거리,0
train_1253,정말 애들용.... 평점으로 장난치지마라~,0
train_1254,별점을 많이줘서 알반가 하겠지만 그건 아니고 ㅋㅋ 나도 더로드 파라노말엑티비티 이런 영화를 좋아하는 한사람으로서 정신은 없었지만 몰입할수 있었고 무서운 소재는 다 갖다 놓은것 같다 할머니 우물 귀신들림 폐교 터널 폐교씬은 알이씨를 보는것 같았음,1
train_1255,보통 영화가 아무리 쓰래기라도 예고편은 볼만한데 이건 예고편마저 쓰래기네..,0
train_1256,눈물나..,1
train_1257,"이거 2013년에 만든 영화 맞는건가? 스토리,설정,연기,제목 뭐하나 제대로 되게 없네. 정말 어이없고 시간 아까움",0
train_1258,너무 재밌게 잘봤네요. 어른들에게도 재밌는 영화입니다,1
train_1259,재밌다. 나라가 위험한데 범죄자 개인인권이 뭔상관.이론만 배워서 떠드는 애들과 현장에서 일하는 애들의 대립.,1
train_1260,무간도 제작진과 출연진들을 데려다 만든 쓰레기 영화 중 하나,0
train_1261,제발 평론가 별점란좀 없애주길;; 평론가인지 까내림가인지 모르겟다 으휴,1
train_1262,어딜만져 어딜만지냐고,0
train_1263,그 전편 자니잉글리시 1에 나왔던 스토리라인을 그대로 따라가는 똑같은 패턴에 똑같은 인물구성들... 나오는 자동차들은 멋있었다...,0
train_1264,아니 양심적으로 평점을 줍시다 이 영화는 평균평점이 2점이상 나오면 안되는 영화입니다. 근데 자기만 시간 낭비하긴 싫어서 물귀신작전 쓰네요 ..-.-,0
train_1265,꿀잼~~♥ 시즌3 더 대박 나길,1
train_1266,처음에는 졸잼 결말로 가면서 티비부시고싶은 충동,0
train_1267,관심이 너무 없자나~~ 점수는 주고 가야지,0
train_1268,아....0점이없어서 1점주고감...초반몰입부는 좋았는데 범인ㅅㄲ가 한짓에비해서 너무 어이없게끝남 ㅡㅡ 찝찝하고 답답하고 어이없는영화 괜히봄.,0
train_1269,아 내돈;;;ma money,0
train_1270,이래서 가족회사를 가면 안된다는 거야.,0
train_1271,배우들 연기가 정말 일품이었다 특히 배우 조보아의 연기는 정말 소름이 돋았다. 영화의 아쉬운 내용을 배우들의 연기로 커버치는좋은 예가 되는 것 같다,1
train_1272,그냥 아놀드를 위한 헐리웃 액션물 별로......,0
train_1273,참나,0
train_1274,당시 정말 가슴아프게 보던 영화였던 기억이...,1
train_1275,감동적이에요. 재밌어요.,1
train_1276,아주 가면갈수록 질질 끌어대서 짜증지대로네요 앤간치좀하죠~,0
train_1277,한회도 빠짐없이 보고있어요.배우들 연기에 집중하느라 1시간이진짜 너무빨리지나가요.ㅠㅠ 아 다음주 종영이라니ㅠㅠㅠㅠㅠ마자막에 형!이라고끝나서 다음쥬는 또 무슨반전이있을까요ㅜㅜ,1
train_1278,신선했다. 안젤리나절제된연기력이랑 살인자 연기력이진짜압권....보는내내지루한틈이없었다,1
train_1279,이거 조기종영 아니야= -? 드라마 조기종영은 어지간해선 힘든데 ㄷㄷ,0
train_1280,좋습니다 영화가지루한데재미있어여,1
train_1281,아이가좋아해서재밌게봤네요,1
train_1282,"가족의 소중함을 일깨워주고 쓰나미로 인해 많은 사람들의 슬픔과 애환이 묻어난 영화.. 항상 가족탓,원망하기 바빴는데 이영화를 보니 반성이 많이 되네요.",1
train_1283,인간은 어디까지 용서하고 어디까지 사랑할 수 있을까?,1
train_1284,그냥그런 B급 무협.. 차라리 홍콩영화를 보는게 낳은거 같은///,0
train_1285,이영화 찾아다닌 내가 한심스럽다..,0
train_1286,도스토예프스키와 바흐와 서울을 사랑하는 누구라도 자신의 감상을 영상화 해보고는 한다. 그런 것은 관객한테 굳이 내보일 필요가 것이다. 각본이 없는데 오마쥬와 모티프가 웬말인가. 좋은 구석이 있다고 해서 좋은 영화가 될 수는 없다.,0
train_1287,이종혁씨좀 출현시켜주세요ㅜㅜ제발,1
train_1288,"오호 ,,",1
train_1289,예상가능한 결말을 떠나 전반적으로 지루하지않고 재밌었으며 인상깊었음 좋아하는 영화중 하나,1
train_1290,"""디스트릭트9때부터 Sf영화를 보면서 무언갈 느끼기는 쉽지는않은대 항상 볼때마다 감독이 인간에게 항상 무슨메세지를 전하려는것같다휴잭맨이 인간의인격을가진 채피한테 """"넌신이만든괴물이야! """" 라고할때 소름 돋았다""",1
train_1291,"쉰내나는 감성, 고리타분한 전개",0
train_1292,굿!,1
train_1293,원작게임의 분위기도 살리지 못했고 영화로써의 재미도 없다 고로 졸작,0
train_1294,짜고하는것도 아니고 그냥 대결 자체를 하지말던지.....미친 OO 옆차기를 하구있어. 평소에는 동시에 선택하는데 왜 이번에는 한명씩 한명씩 드나? 응? 이 씨x 피디야~~,0
train_1295,평점이 이게 머냐.......초2때봤던 추억의 영화 ㅜㅜ,1
